date,pm2_5_mean,pm10_mean,carbon_monoxide_mean,dust_mean,temperature_mean,humidity_mean,wind_speed_mean,precipitation_sum,pressure_mean,wind_direction_mean_deg,location,exceeds_pcd_moderate,consecutive_bad_days,target_next_day_pm2_5,target_next_day_exceeds
2025-01-17,27.433333333333334,27.445833333333336,1355.0416666666667,0.0,20.283333333333335,68.875,4.291666666666667,0.0,979.8166666666666,333.9582059402297,chiang_mai,False,0,34.37916666666667,False
2025-01-18,34.37916666666667,34.4,1476.875,0.0,20.641666666666666,68.58333333333333,2.891666666666667,0.0,978.0124999999999,324.72551027059615,chiang_mai,False,0,32.916666666666664,False
2025-01-19,32.916666666666664,32.925000000000004,1436.0833333333333,0.0,20.879166666666666,66.20833333333333,2.9791666666666665,0.0,976.5749999999999,324.97611888992935,chiang_mai,False,0,31.825000000000003,False
2025-01-20,31.825000000000003,31.829166666666666,1543.625,0.0,21.170833333333334,64.45833333333333,2.245833333333333,0.0,975.3625000000001,300.8600135223544,chiang_mai,False,0,26.2625,False
2025-01-21,26.2625,26.287499999999998,1730.4583333333333,0.0,21.433333333333334,69.04166666666667,2.308333333333333,0.0,975.2458333333334,261.1465034957386,chiang_mai,False,0,28.683333333333334,False
2025-01-22,28.683333333333334,28.766666666666666,1812.75,0.0,21.375,68.45833333333333,1.8583333333333334,0.0,975.7166666666667,307.6263282881237,chiang_mai,False,0,35.275,False
2025-01-23,35.275,35.375,1638.5833333333333,0.0,21.633333333333336,68.125,2.3541666666666665,0.0,976.1208333333334,262.4235412222056,chiang_mai,False,0,29.09583333333333,False
2025-01-24,29.09583333333333,29.1125,1553.0833333333333,0.0,21.645833333333332,69.0,2.404166666666667,0.0,974.6333333333333,297.5662115464906,chiang_mai,False,0,28.045833333333334,False
2025-01-25,28.045833333333334,28.233333333333334,1654.1666666666667,0.0,21.7,69.79166666666667,2.6541666666666663,0.0,974.5166666666668,347.1669088830255,chiang_mai,False,0,27.579166666666666,False
2025-01-26,27.579166666666666,27.916666666666668,1642.2916666666667,0.0,22.391666666666666,67.625,2.6416666666666666,0.0,975.2291666666666,294.00973721006335,chiang_mai,False,0,33.3125,False
2025-01-27,33.3125,33.416666666666664,1079.0833333333333,0.0,19.858333333333334,79.20833333333333,6.2625,1.4000000000000001,976.9666666666667,326.68031892647184,chiang_mai,False,0,41.391666666666666,True
2025-01-28,41.391666666666666,41.775,1287.125,0.5,19.983333333333334,70.5,4.929166666666666,0.0,979.4791666666666,265.59642728535874,chiang_mai,True,2,33.1625,False
2025-01-29,33.1625,33.50416666666667,1757.625,0.20833333333333334,20.537499999999998,70.25,3.8041666666666667,0.0,980.1041666666666,257.8571673438425,chiang_mai,False,0,33.02916666666667,False
2025-01-30,33.02916666666667,33.61666666666667,1728.25,0.8333333333333334,21.395833333333332,68.66666666666667,2.845833333333333,0.0,976.7624999999999,239.73038867705247,chiang_mai,False,0,22.829166666666666,False
2025-01-31,22.829166666666666,23.291666666666668,1589.2916666666667,0.4166666666666667,22.349999999999998,70.95833333333333,3.158333333333333,0.0,975.3000000000001,11.009939197519486,chiang_mai,False,0,22.162499999999998,False
2025-02-01,22.162499999999998,22.6375,1293.9166666666667,0.0,22.704166666666666,66.79166666666667,2.8874999999999997,0.0,974.6041666666666,316.4465972807251,chiang_mai,False,0,25.370833333333334,False
2025-02-02,25.370833333333334,25.870833333333334,1429.75,0.0,22.245833333333334,66.04166666666667,2.3874999999999997,0.0,974.2833333333333,319.11438726906476,chiang_mai,False,0,30.2375,False
2025-02-03,30.2375,30.53333333333333,1514.6666666666667,0.25,23.099999999999998,61.083333333333336,2.6458333333333335,0.0,975.0541666666667,317.8877427769347,chiang_mai,False,0,28.15833333333333,False
2025-02-04,28.15833333333333,28.295833333333334,1008.75,0.0,23.708333333333332,57.916666666666664,5.079166666666667,0.0,976.1083333333332,247.1158342763059,chiang_mai,False,0,32.78333333333333,False
2025-02-05,32.78333333333333,33.07083333333333,1406.5833333333333,0.125,23.929166666666664,66.54166666666667,3.9791666666666665,0.0,974.9166666666666,194.077579419524,chiang_mai,False,0,33.90416666666667,False
2025-02-06,33.90416666666667,34.55416666666667,1557.25,0.75,23.379166666666666,64.45833333333333,3.0749999999999997,0.0,974.8583333333332,359.35259333600476,chiang_mai,False,0,32.3375,False
2025-02-07,32.3375,32.75,1453.5,0.20833333333333334,23.925,59.625,2.7458333333333336,0.0,976.0124999999999,309.79837379221976,chiang_mai,False,0,40.237500000000004,True
2025-02-08,40.237500000000004,40.5875,1394.1666666666667,0.0,24.566666666666666,65.04166666666667,4.804166666666666,0.9,976.65,274.06363335440045,chiang_mai,True,2,28.479166666666668,False
2025-02-09,28.479166666666668,28.670833333333334,1239.9583333333333,0.0,24.46666666666667,62.416666666666664,5.854166666666667,0.0,977.4916666666667,200.24998737233793,chiang_mai,False,0,23.183333333333334,False
2025-02-10,23.183333333333334,23.3,1417.625,0.0,23.45,62.875,3.204166666666667,0.0,977.5875,211.21552963050553,chiang_mai,False,0,28.645833333333332,False
2025-02-11,28.645833333333332,28.82083333333333,1776.0833333333333,0.0,23.895833333333332,64.875,3.0666666666666664,0.0,976.8375,269.69238943583633,chiang_mai,False,0,23.866666666666664,False
2025-02-12,23.866666666666664,23.954166666666666,1604.2916666666667,0.0,23.9875,62.333333333333336,3.141666666666666,0.0,976.4666666666667,3.955457000185561,chiang_mai,False,0,27.05,False
2025-02-13,27.05,27.383333333333336,1462.2083333333333,0.16666666666666666,24.1375,57.708333333333336,2.795833333333333,0.0,976.1958333333333,10.953434780319924,chiang_mai,False,0,25.6375,False
2025-02-14,25.6375,26.758333333333336,1390.1666666666667,1.625,23.3625,51.458333333333336,2.6958333333333333,0.0,975.6125000000001,348.5589568284096,chiang_mai,False,0,37.27916666666667,False
2025-02-15,37.27916666666667,39.1625,1253.1666666666667,3.875,22.866666666666664,50.833333333333336,4.004166666666666,0.0,974.7375000000001,315.351808541276,chiang_mai,False,0,33.47083333333333,False
2025-02-16,33.47083333333333,34.72083333333333,1365.8333333333333,2.5,23.45,56.708333333333336,3.375,0.0,975.2583333333333,359.6196098151882,chiang_mai,False,0,35.275,False
2025-02-17,35.275,36.71666666666666,1291.5,3.0416666666666665,24.183333333333334,50.083333333333336,2.9333333333333336,0.0,976.9416666666666,327.6225874784906,chiang_mai,False,0,39.03333333333333,True
2025-02-18,39.03333333333333,40.075,1589.0833333333333,1.9166666666666667,24.849999999999998,50.958333333333336,2.8083333333333336,0.0,977.0083333333333,322.4617670763975,chiang_mai,True,2,43.06666666666666,True
2025-02-19,43.06666666666666,43.9625,1379.25,1.375,25.245833333333334,56.25,3.254166666666667,0.0,976.9625,75.84737272624477,chiang_mai,True,3,40.766666666666666,True
2025-02-20,40.766666666666666,42.2125,1251.0833333333333,2.4166666666666665,25.245833333333334,63.916666666666664,4.133333333333334,0.0,977.6708333333332,210.53564932769282,chiang_mai,True,4,35.61666666666667,False
2025-02-21,35.61666666666667,37.71666666666666,1165.7083333333333,4.083333333333333,25.3625,64.08333333333333,4.470833333333333,0.0,977.7125,217.99001471610148,chiang_mai,False,0,33.645833333333336,False
2025-02-22,33.645833333333336,35.62916666666667,1436.1666666666667,3.5833333333333335,25.191666666666666,63.416666666666664,3.4,0.0,978.3625000000001,226.98821496187202,chiang_mai,False,0,34.925,False
2025-02-23,34.925,36.77916666666667,1470.4583333333333,3.0416666666666665,24.704166666666666,66.04166666666667,3.6166666666666667,0.3,979.7791666666667,326.73776670417726,chiang_mai,False,0,31.84166666666667,False
2025-02-24,31.84166666666667,32.4125,822.375,0.625,22.78333333333333,82.83333333333333,4.9625,44.1,981.7875,349.5696244185074,chiang_mai,False,0,27.145833333333332,False
2025-02-25,27.145833333333332,27.416666666666668,1347.125,0.0,22.53333333333333,84.5,4.483333333333333,6.9,982.7958333333332,198.6271151597674,chiang_mai,False,0,29.070833333333336,False
2025-02-26,29.070833333333336,29.34583333333333,1502.7916666666667,0.16666666666666666,23.45,75.91666666666667,3.0583333333333336,0.0,981.5333333333333,178.69698876814562,chiang_mai,False,0,25.44583333333333,False
2025-02-27,25.44583333333333,26.1125,1571.5,1.0833333333333333,24.65416666666667,74.29166666666667,3.579166666666667,0.0,978.4083333333333,253.3787523339035,chiang_mai,False,0,25.650000000000002,False
2025-02-28,25.650000000000002,26.554166666666664,1584.4583333333333,1.4166666666666667,25.558333333333334,69.625,3.5,0.0,976.5541666666667,0.9691893344981395,chiang_mai,False,0,26.1125,False
2025-03-01,26.1125,26.941666666666666,1452.5,0.7083333333333334,25.90416666666667,61.458333333333336,3.5666666666666664,0.0,974.65,9.838451652387391,chiang_mai,False,0,23.370833333333334,False
2025-03-02,23.370833333333334,25.27916666666667,1419.625,2.9166666666666665,25.3,54.5,2.9125,0.0,973.125,336.64324589582145,chiang_mai,False,0,29.224999999999998,False
2025-03-03,29.224999999999998,31.40833333333333,1371.5416666666667,3.6666666666666665,24.870833333333334,56.666666666666664,3.3000000000000003,0.0,972.8833333333333,305.7482141158609,chiang_mai,False,0,35.612500000000004,False
2025-03-04,35.612500000000004,38.625,1460.2083333333333,5.833333333333333,24.229166666666668,54.125,3.375,0.0,972.275,324.6567014643916,chiang_mai,False,0,41.61666666666667,True
2025-03-05,41.61666666666667,44.425000000000004,1453.3333333333333,5.791666666666667,24.583333333333332,58.083333333333336,3.5625,0.0,972.0416666666666,337.79947397461575,chiang_mai,True,2,33.27916666666667,False
2025-03-06,33.27916666666667,35.362500000000004,1481.5,4.458333333333333,24.433333333333334,60.166666666666664,3.85,0.0,973.6833333333334,13.62326776686001,chiang_mai,False,0,34.30416666666667,False
2025-03-07,34.30416666666667,36.520833333333336,1171.4583333333333,4.583333333333333,25.583333333333332,57.833333333333336,4.179166666666666,0.2,973.8416666666667,260.759327362148,chiang_mai,False,0,34.612500000000004,False
2025-03-08,34.612500000000004,35.9,841.25,2.0833333333333335,25.191666666666666,74.33333333333333,7.8500000000000005,3.3000000000000003,976.0625,192.43501385156597,chiang_mai,False,0,31.308333333333334,False
2025-03-09,31.308333333333334,32.266666666666666,1216.0416666666667,1.7083333333333333,25.016666666666666,72.33333333333333,4.608333333333333,0.1,978.1374999999999,221.8211933731224,chiang_mai,False,0,34.59166666666667,False
2025-03-10,34.59166666666667,35.9625,1558.875,2.5,26.28333333333333,68.75,3.4791666666666665,0.0,978.3458333333333,317.61941635154346,chiang_mai,False,0,32.612500000000004,False
2025-03-11,32.612500000000004,35.891666666666666,1560.5833333333333,6.583333333333333,27.55,64.75,4.245833333333334,1.5,976.0958333333333,110.97425533631593,chiang_mai,False,0,42.59166666666667,True
2025-03-12,42.59166666666667,45.949999999999996,1524.625,6.333333333333333,26.96666666666667,63.625,4.2124999999999995,0.0,973.35,280.4106687552599,chiang_mai,True,2,31.325,False
2025-03-13,31.325,32.925000000000004,1266.4166666666667,2.875,26.95,58.791666666666664,4.941666666666666,0.0,972.9875000000001,250.47800479660765,chiang_mai,False,0,33.96666666666667,False
2025-03-14,33.96666666666667,39.645833333333336,1270.0,11.375,28.02916666666667,48.458333333333336,2.7708333333333335,0.0,974.6916666666666,146.15609680205455,chiang_mai,False,0,41.050000000000004,True
2025-03-15,41.050000000000004,45.949999999999996,1316.3333333333333,10.041666666666666,27.34166666666667,49.25,3.766666666666667,0.0,974.9625,343.37105015017676,chiang_mai,True,2,45.62916666666666,True
2025-03-16,45.62916666666666,51.17083333333333,1423.3333333333333,11.416666666666666,27.191666666666666,53.0,3.1958333333333333,0.0,974.2041666666668,277.78919330119095,chiang_mai,True,3,56.76666666666667,True
2025-03-17,56.76666666666667,62.69166666666666,1332.125,11.75,27.849999999999998,52.166666666666664,4.591666666666667,0.0,974.0041666666666,226.8741369088458,chiang_mai,True,4,39.0625,True
2025-03-18,39.0625,42.87916666666666,992.8333333333334,7.333333333333333,28.870833333333334,54.708333333333336,5.5625,0.0,975.7458333333334,194.40681225222164,chiang_mai,True,5,65.675,True
2025-03-19,65.675,67.625,1018.375,3.5416666666666665,24.90833333333333,76.54166666666667,6.2,5.3,980.2583333333333,266.96820072315353,chiang_mai,True,6,67.38333333333334,True
2025-03-20,67.38333333333334,69.16666666666667,1463.0833333333333,3.4166666666666665,23.34166666666667,65.70833333333333,6.341666666666666,0.0,981.9041666666667,353.5475504324705,chiang_mai,True,7,68.56666666666666,True
2025-03-21,68.56666666666666,71.12916666666666,1631.9166666666667,5.041666666666667,24.52916666666667,66.16666666666667,4.970833333333333,0.0,980.85,302.1472461522455,chiang_mai,True,8,91.17916666666667,True
2025-03-22,91.17916666666667,95.1375,1696.8333333333333,7.833333333333333,25.8625,63.208333333333336,3.3041666666666667,0.0,978.9958333333334,285.01853247629174,chiang_mai,True,9,75.93333333333334,True
2025-03-23,75.93333333333334,78.78333333333333,1487.7916666666667,5.375,26.766666666666666,60.166666666666664,3.5625,0.0,977.5208333333334,301.28120002410947,chiang_mai,True,10,63.42916666666667,True
2025-03-24,63.42916666666667,65.50833333333334,1535.5,4.041666666666667,27.0625,59.208333333333336,3.6166666666666667,0.0,974.9583333333334,355.4401639004549,chiang_mai,True,11,39.108333333333334,True
2025-03-25,39.108333333333334,40.12916666666667,1511.6666666666667,1.875,26.9375,55.083333333333336,2.8791666666666664,0.0,971.4208333333332,335.4265211267322,chiang_mai,True,12,28.320833333333336,False
2025-03-26,28.320833333333336,29.166666666666668,1355.5,1.7083333333333333,26.620833333333334,52.708333333333336,4.3625,0.0,970.3541666666666,255.04321687346714,chiang_mai,False,0,35.887499999999996,False
2025-03-27,35.887499999999996,39.041666666666664,1293.6666666666667,6.083333333333333,26.46666666666667,51.625,3.654166666666667,0.0,969.4208333333332,283.0083884287661,chiang_mai,False,0,36.59166666666667,False
2025-03-28,36.59166666666667,41.916666666666664,1458.0416666666667,10.25,26.308333333333334,50.0,3.6791666666666667,0.0,970.6,316.1180607487805,chiang_mai,False,0,63.02916666666667,True
2025-03-29,63.02916666666667,71.05416666666666,1439.2916666666667,15.708333333333334,27.34583333333333,50.75,3.141666666666667,0.0,972.2708333333334,343.9117931854356,chiang_mai,True,2,57.04583333333333,True
2025-03-30,57.04583333333333,60.050000000000004,1263.125,5.458333333333333,28.65833333333333,52.833333333333336,4.1499999999999995,0.0,974.125,258.91748885425187,chiang_mai,True,3,34.4375,False
2025-03-31,34.4375,35.362500000000004,822.2083333333334,1.625,29.704166666666666,57.416666666666664,7.241666666666667,0.0,974.475,191.41861986393104,chiang_mai,False,0,42.97083333333333,True
2025-04-01,42.97083333333333,44.23333333333333,790.25,1.7916666666666667,29.275000000000002,60.666666666666664,6.933333333333334,0.0,974.3666666666667,197.1725549970773,chiang_mai,True,2,36.50833333333333,False
2025-04-02,36.50833333333333,37.354166666666664,922.2916666666666,1.25,28.6375,58.625,5.5125,0.0,975.4375,210.50644073969914,chiang_mai,False,0,54.25833333333333,True
2025-04-03,54.25833333333333,55.0375,1022.25,0.9583333333333334,29.329166666666666,58.916666666666664,5.041666666666667,0.0,976.2791666666667,212.03539307164368,chiang_mai,True,2,57.987500000000004,True
2025-04-04,57.987500000000004,58.6625,1088.6666666666667,1.0,29.170833333333334,63.25,4.954166666666667,0.0,974.85,221.11719096257025,chiang_mai,True,3,39.44583333333333,True
2025-04-05,39.44583333333333,39.895833333333336,1224.875,0.4166666666666667,28.558333333333334,67.20833333333333,4.3625,0.0,974.1041666666666,229.4813097524842,chiang_mai,True,4,33.983333333333334,False
2025-04-06,33.983333333333334,34.25833333333333,1199.75,0.25,27.6375,66.91666666666667,3.3541666666666665,0.7,974.6625,326.6333085106701,chiang_mai,False,0,29.620833333333334,False
2025-04-07,29.620833333333334,29.958333333333332,993.2916666666666,0.25,26.941666666666666,69.08333333333333,4.2749999999999995,0.1,976.9125,295.54387128256735,chiang_mai,False,0,24.541666666666668,False
2025-04-08,24.541666666666668,24.84166666666667,1185.0,0.041666666666666664,27.84166666666667,61.125,4.029166666666667,0.1,977.5541666666667,320.23636658380997,chiang_mai,False,0,41.737500000000004,True
2025-04-09,41.737500000000004,42.266666666666666,1352.6666666666667,0.3333333333333333,28.9375,52.875,3.579166666666667,0.0,974.8583333333332,316.1736540793123,chiang_mai,True,2,54.93333333333334,True
2025-04-10,54.93333333333334,55.44583333333333,1241.3333333333333,0.3333333333333333,29.087500000000002,53.916666666666664,4.104166666666667,0.0,972.5333333333333,235.04919048185684,chiang_mai,True,3,34.61666666666667,False
2025-04-11,34.61666666666667,35.0625,1074.7916666666667,0.0,28.733333333333334,62.583333333333336,4.645833333333333,1.4,971.1916666666666,232.9162419844981,chiang_mai,False,0,16.775000000000002,False
2025-04-12,16.775000000000002,17.070833333333333,1006.4583333333334,0.0,28.254166666666666,66.41666666666667,3.829166666666667,0.0,972.7166666666667,253.26167811591287,chiang_mai,False,0,17.108333333333334,False
2025-04-13,17.108333333333334,17.45,815.5833333333334,0.0,26.025000000000002,80.08333333333333,4.204166666666667,37.2,974.9958333333334,269.4418906637684,chiang_mai,False,0,22.175,False
2025-04-14,22.175,22.84166666666667,868.0833333333334,1.2083333333333333,25.0125,84.04166666666667,3.3708333333333336,11.2,976.5791666666668,119.63762430916813,chiang_mai,False,0,28.791666666666668,False
2025-04-15,28.791666666666668,29.183333333333334,1153.875,0.5833333333333334,26.608333333333334,79.91666666666667,3.0250000000000004,0.5,975.7875,297.8789934356312,chiang_mai,False,0,22.59583333333333,False
2025-04-16,22.59583333333333,22.691666666666666,1263.75,0.0,27.46666666666667,75.41666666666667,3.975,0.8,974.0208333333334,211.99841294534798,chiang_mai,False,0,15.2125,False
2025-04-17,15.2125,15.420833333333334,1302.875,0.0,27.695833333333336,74.41666666666667,4.291666666666667,0.4,973.0083333333333,183.09706830329128,chiang_mai,False,0,16.183333333333334,False
2025-04-18,16.183333333333334,16.491666666666667,1138.5416666666667,0.2916666666666667,27.037499999999998,78.33333333333333,4.358333333333333,0.9,972.4666666666667,355.5844439637081,chiang_mai,False,0,22.666666666666668,False
2025-04-19,22.666666666666668,25.395833333333332,1120.0,4.791666666666667,28.354166666666668,67.0,3.7583333333333333,0.0,972.0666666666666,178.09195776380284,chiang_mai,False,0,23.920833333333334,False
2025-04-20,23.920833333333334,27.787499999999998,820.9583333333334,7.291666666666667,28.733333333333334,60.5,4.85,0.0,972.5916666666667,231.92708967837083,chiang_mai,False,0,22.333333333333332,False
2025-04-21,22.333333333333332,26.150000000000002,834.5833333333334,7.083333333333333,29.474999999999998,59.625,5.579166666666667,0.0,974.1708333333332,214.24603840657133,chiang_mai,False,0,21.204166666666666,False
2025-04-22,21.204166666666666,24.133333333333336,1361.125,5.5,30.320833333333336,57.625,4.316666666666667,0.39999999999999997,973.9375,280.0917010390169,chiang_mai,False,0,27.337500000000002,False
2025-04-23,27.337500000000002,30.983333333333334,894.2083333333334,6.583333333333333,31.0125,54.458333333333336,5.0875,0.0,972.3333333333334,253.81078428778488,chiang_mai,False,0,33.75,False
2025-04-24,33.75,38.74166666666667,979.125,9.541666666666666,31.320833333333336,52.0,4.5,0.0,971.8208333333333,221.60898094981073,chiang_mai,False,0,35.449999999999996,False
2025-04-25,35.449999999999996,42.541666666666664,1137.375,13.625,31.566666666666666,49.791666666666664,3.4166666666666665,0.0,972.2166666666667,215.31019882091232,chiang_mai,False,0,34.75416666666667,False
2025-04-26,34.75416666666667,40.05416666666667,773.5416666666666,10.166666666666666,31.53333333333333,47.5,4.529166666666667,0.0,972.7458333333334,243.56711697106317,chiang_mai,False,0,28.454166666666666,False
2025-04-27,28.454166666666666,31.266666666666666,821.125,5.125,30.95,52.958333333333336,3.891666666666667,0.0,973.9416666666666,316.2516618249829,chiang_mai,False,0,18.6375,False
2025-04-28,18.6375,19.833333333333332,995.5,2.2083333333333335,28.479166666666668,58.25,4.670833333333333,0.0,974.0375,305.2030786104821,chiang_mai,False,0,14.891666666666666,False
2025-04-29,14.891666666666666,15.237499999999999,986.5,0.5,27.258333333333336,69.5,6.283333333333334,3.6,975.0041666666666,196.3227295975357,chiang_mai,False,0,15.241666666666667,False
2025-04-30,15.241666666666667,15.458333333333334,902.375,0.0,26.587500000000002,73.375,5.658333333333334,2.4,975.1,308.3418730076698,chiang_mai,False,0,14.766666666666666,False
2025-05-01,14.766666666666666,15.054166666666667,1149.5,0.0,26.837500000000002,71.83333333333333,5.041666666666667,7.6,976.275,270.69901566972226,chiang_mai,False,0,16.608333333333334,False
2025-05-02,16.608333333333334,16.891666666666666,1039.9166666666667,0.0,27.59166666666667,71.875,3.8874999999999997,0.8,975.0541666666667,308.5657414433126,chiang_mai,False,0,19.016666666666666,False
2025-05-03,19.016666666666666,19.366666666666667,847.0416666666666,0.125,27.47083333333333,74.375,5.183333333333334,6.8999999999999995,973.5583333333334,307.7074405218813,chiang_mai,False,0,19.337500000000002,False
2025-05-04,19.337500000000002,21.183333333333334,886.5,3.0416666666666665,27.59583333333333,73.16666666666667,3.441666666666667,1.6,972.1958333333333,251.27183115830232,chiang_mai,False,0,16.179166666666667,False
2025-05-05,16.179166666666667,18.716666666666665,869.7916666666666,4.708333333333333,29.758333333333336,61.541666666666664,2.920833333333333,0.0,971.6125000000001,224.54650885959649,chiang_mai,False,0,17.254166666666666,False
2025-05-06,17.254166666666666,19.533333333333335,744.9166666666666,4.291666666666667,31.354166666666668,51.458333333333336,3.608333333333333,0.0,971.1208333333334,229.19049721658655,chiang_mai,False,0,13.420833333333334,False
2025-05-07,13.420833333333334,14.733333333333334,639.4166666666666,2.0833333333333335,31.683333333333334,52.833333333333336,6.679166666666667,0.2,970.3000000000001,199.83728616234575,chiang_mai,False,0,19.895833333333332,False
2025-05-08,19.895833333333332,21.583333333333332,828.4166666666666,3.0833333333333335,30.533333333333335,60.666666666666664,4.2124999999999995,0.8999999999999999,970.9708333333333,198.5532877261397,chiang_mai,False,0,22.59583333333333,False
2025-05-09,22.59583333333333,24.65416666666667,924.0833333333334,3.7916666666666665,30.275000000000002,62.291666666666664,4.429166666666666,0.0,971.4333333333334,325.87476118668786,chiang_mai,False,0,30.633333333333336,False
2025-05-10,30.633333333333336,33.6875,773.125,5.666666666666667,30.3625,60.666666666666664,2.725,0.0,971.6541666666667,300.38051697434787,chiang_mai,False,0,25.03333333333333,False
2025-05-11,25.03333333333333,27.599999999999998,880.375,5.125,28.891666666666666,70.45833333333333,5.075,6.7,971.3249999999999,322.4842574267493,chiang_mai,False,0,15.916666666666666,False
2025-05-12,15.916666666666666,16.879166666666666,884.7916666666666,1.9166666666666667,26.979166666666668,75.70833333333333,5.245833333333334,1.8,972.1416666666668,85.6583627116288,chiang_mai,False,0,21.75,False
2025-05-13,21.75,22.366666666666664,713.5833333333334,1.1666666666666667,27.058333333333334,76.16666666666667,6.2375,6.6,972.775,219.8789569608727,chiang_mai,False,0,24.25,False
2025-05-14,24.25,24.425,791.0,0.041666666666666664,27.15416666666667,77.875,4.4125000000000005,8.200000000000001,973.8583333333332,231.73816131416777,chiang_mai,False,0,11.470833333333333,False
2025-05-15,11.470833333333333,11.549999999999999,950.0,0.0,25.875,84.45833333333333,3.5875,4.5,974.6125000000001,205.67381723814458,chiang_mai,False,0,22.599999999999998,False
2025-05-16,22.599999999999998,22.945833333333336,1261.625,0.08333333333333333,25.9375,84.875,3.408333333333333,9.5,974.6208333333334,206.23388916556436,chiang_mai,False,0,11.0875,False
2025-05-17,11.0875,11.395833333333334,1194.875,0.25,26.629166666666666,84.625,4.175,12.8,974.1791666666667,313.3503938795986,chiang_mai,False,0,12.141666666666666,False
2025-05-18,12.141666666666666,12.304166666666667,1031.7083333333333,0.0,27.1375,79.5,4.379166666666666,12.9,973.8125,248.44689302278846,chiang_mai,False,0,16.325,False
2025-05-19,16.325,16.466666666666665,1200.2083333333333,0.0,27.77916666666667,78.33333333333333,2.891666666666667,6.0,972.6958333333333,202.79067916022788,chiang_mai,False,0,24.745833333333334,False
2025-05-20,24.745833333333334,24.883333333333336,1429.5416666666667,0.0,28.254166666666666,77.41666666666667,3.5749999999999997,2.1,971.8249999999999,153.7496637794992,chiang_mai,False,0,20.041666666666668,False
2025-05-21,20.041666666666668,20.204166666666666,1140.75,0.0,28.333333333333332,78.79166666666667,3.670833333333333,10.9,972.2041666666668,107.3200444974508,chiang_mai,False,0,15.475,False
2025-05-22,15.475,15.708333333333334,1098.4583333333333,0.125,28.170833333333334,79.04166666666667,3.779166666666667,12.1,970.9208333333332,62.04111609084606,chiang_mai,False,0,11.979166666666666,False
2025-05-23,11.979166666666666,12.183333333333332,1147.8333333333333,0.08333333333333333,27.099999999999998,85.375,3.204166666666667,8.5,969.5958333333333,358.84142513086334,chiang_mai,False,0,16.316666666666666,False
2025-05-24,16.316666666666666,16.516666666666666,836.0416666666666,0.0,27.233333333333334,82.04166666666667,3.608333333333333,4.6000000000000005,970.7333333333332,359.11697186281964,chiang_mai,False,0,12.0,False
2025-05-25,12.0,12.0,592.1666666666666,0.0,25.695833333333336,86.54166666666667,5.033333333333333,44.0,973.0291666666667,242.03440348284647,chiang_mai,False,0,13.291666666666666,False
2025-05-26,13.291666666666666,13.299999999999999,557.4166666666666,0.0,25.22083333333333,87.625,5.708333333333333,21.2,973.0,259.89391171774076,chiang_mai,False,0,14.145833333333334,False
2025-05-27,14.145833333333334,14.220833333333333,893.3333333333334,0.0,25.045833333333334,89.125,5.5874999999999995,18.7,971.725,227.97733942833472,chiang_mai,False,0,11.262500000000001,False
2025-05-28,11.262500000000001,11.716666666666667,653.3333333333334,0.20833333333333334,26.358333333333334,83.0,5.575,3.4000000000000004,970.9375,208.1635890999496,chiang_mai,False,0,12.279166666666667,False
2025-05-29,12.279166666666667,13.454166666666666,1020.0,1.375,26.270833333333332,83.54166666666667,5.8999999999999995,16.599999999999998,971.2583333333333,205.2070021284668,chiang_mai,False,0,12.075000000000001,False
2025-05-30,12.075000000000001,13.091666666666667,1032.4166666666667,1.2083333333333333,26.045833333333334,87.75,3.5666666666666664,29.2,972.0124999999999,210.49136277993318,chiang_mai,False,0,6.8875,False
2025-05-31,6.8875,7.354166666666667,1657.5833333333333,0.2916666666666667,26.395833333333332,86.75,4.125,13.0,972.7333333333332,196.36829757453293,chiang_mai,False,0,8.325000000000001,False
2025-06-01,8.325000000000001,8.670833333333333,948.25,0.25,27.141666666666666,80.95833333333333,6.141666666666667,12.200000000000001,971.6208333333334,204.83918711112992,chiang_mai,False,0,10.045833333333333,False
2025-06-02,10.045833333333333,11.137500000000001,1015.8333333333334,1.5416666666666667,27.5625,77.54166666666667,7.120833333333334,12.5,970.6583333333333,173.15297168219104,chiang_mai,False,0,13.141666666666666,False
2025-06-03,13.141666666666666,15.816666666666668,1335.375,5.0,26.09583333333333,85.66666666666667,3.966666666666667,2.4,970.7791666666667,153.96098133531962,chiang_mai,False,0,27.483333333333334,False
2025-06-04,27.483333333333334,37.025,1347.625,18.541666666666668,27.212500000000002,81.95833333333333,3.641666666666667,9.0,971.6,133.7265033896888,chiang_mai,False,0,27.0625,False
2025-06-05,27.0625,31.0625,1343.1666666666667,7.833333333333333,27.55,81.5,3.154166666666667,3.6999999999999997,972.0458333333332,45.70752015752237,chiang_mai,False,0,30.379166666666666,False
2025-06-06,30.379166666666666,33.15416666666667,1447.3333333333333,4.958333333333333,28.0,80.91666666666667,3.0375,3.0999999999999996,971.7083333333334,48.91610198739545,chiang_mai,False,0,21.900000000000002,False
2025-06-07,21.900000000000002,23.391666666666666,1475.2083333333333,2.125,28.59166666666667,77.33333333333333,3.6999999999999997,0.6000000000000001,970.9166666666666,119.79067189046839,chiang_mai,False,0,16.020833333333332,False
2025-06-08,16.020833333333332,16.616666666666667,1086.375,0.7916666666666666,28.575,77.33333333333333,3.5124999999999997,0.8999999999999999,969.9208333333332,143.1739857373732,chiang_mai,False,0,16.708333333333332,False
